Duration (hh:mm:ss.ms),Trial ID,Song_x,Valence,Arousal,Quadrant Color,Song_y,Tempo (bpm),Tempo Std Dev,Mean BPM,Coefficient of Variation,Rolling Coefficient of Variation,Instantaneous Rate of Tempo Change,Timestamp,Rate_of_Tempo_Change,ABSOLUTE RATE CHANGE,Tempo_Acceleration,Tempo_Change_Percentage,ABSOLUTE CHANGE PERCENTAGE,abs tempo change percentage,Arousal_Change,ABSOLUTE AROUSAL CHANGE,Tempo_Change_Category,Arousal_Response_Category,Normalized_Rate_of_Tempo_Change,Normalized_Tempo_Change_Percentage
000:00:07.745000,7.4.csv,Audio File 7.mp3,0.380645161,-0.624064516,Blue,Audio File 7,140.625,3.866184838,136.1607143,0.05,0.009464759,10.85320676,7.745,6.696428571,6.696428571,17.59028648,5.0,5,5,0.135303869,0.135303869,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5263507528996054,0.41706322232591564
000:00:07.813000,7.15.csv,Audio File 7.mp3,0.295592807,-0.688807521,Blue,Audio File 7,140.625,3.866184838,138.3928571,0.0,0.01877686,0.0,7.813,0.0,0,-159.6059818,0.0,0,0,-0.064743005,0.064743005,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:09.662000,7.4.csv,Audio File 7.mp3,0.44516129,-0.536967742,Blue,Audio File 7,130.8139535,5.664410345,137.3546512,-0.069767442,0.032523295,-5.306136567,9.662,-9.811046512,9.811046512,-2.869733135,-6.976744186,6.976744186,6.976744186,0.151839779,0.151839779,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.4078985313427689,0.297377199527985
000:00:10.774000,7.4.csv,Audio File 7.mp3,0.558064516,-0.491806452,Blue,Audio File 7,125.0,7.897249667,132.1463178,-0.044444444,0.042979005,-5.228375439,10.774,-5.813953488,5.813953488,0.069929071,-4.444444444,4.444444444,4.444444444,0.04516129,0.04516129,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.4365803585805228,0.3226829821301121
000:00:10.905000,7.1.csv,Audio File 7.mp3,0.455499417,-0.696851924,Blue,Audio File 7,125.0,3.356687612,126.9379845,0.0,0.042481411,0.0,10.905,0.0,0,39.91126289,0.0,0,0,-0.205045472,0.205045472,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:12.093000,7.4.csv,Audio File 7.mp3,0.648387097,-0.495032258,Blue,Audio File 7,133.9285714,5.154913118,127.9761905,0.071428571,0.042161727,7.515632516,12.093,8.928571429,8.928571429,6.326289996,7.142857143,7.142857143,7.142857143,0.201819666,0.201819666,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5423678772043768,0.4384772264063904
000:00:13.123000,7.4.csv,Audio File 7.mp3,0.729032258,-0.459548387,Blue,Audio File 7,127.8409091,4.561611282,128.9231602,-0.045454545,0.034035393,-5.910351784,13.123,-6.087662338,6.087662338,-13.03493621,-4.545454545,4.545454545,4.545454545,0.035483871,0.035483871,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.4346163137354298,0.3216735677965206
000:00:19.018000,7.4.csv,Audio File 7.mp3,0.419354839,-0.478903226,Blue,Audio File 7,133.9285714,3.514713489,131.8993506,0.047619048,0.034103197,1.03268233,19.018,6.087662338,6.087662338,1.177783565,4.761904762,4.761904762,4.761904762,-0.019354839,0.019354839,Small Change (0-5%),Increase in Tempo → Decrease in Arousal,0.5219824462782071,0.4146838885403066
000:00:19.122000,7.3.csv,Audio File 7.mp3,0.455992744,-0.685571486,Blue,Audio File 7,133.9285714,3.514713489,131.8993506,0.0,0.029558758,0.0,19.122,0.0,0,-9.929637792,0.0,0,0,-0.206668261,0.206668261,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:21.588000,7.3.csv,Audio File 7.mp3,0.62773779,-0.66627429,Blue,Audio File 7,137.195122,1.885943824,135.0174216,0.024390244,0.022420674,1.324635248,21.588,3.266550523,3.266550523,0.537159468,2.43902439,2.43902439,2.43902439,0.019297196,0.019297196,Small Change (0-5%),Increase in Tempo → Increase in Arousal,0.5017390741048863,0.3914708759851048
000:00:22.734000,7.4.csv,Audio File 7.mp3,0.329032258,-0.62083871,Blue,Audio File 7,127.8409091,4.747477985,132.9882008,-0.068181818,0.025437859,-8.162489407,22.734,-9.35421286,9.35421286,-8.278468286,-6.818181818,6.818181818,6.818181818,0.045435581,0.045435581,Moderate Change (5-15%),Decrease in Tempo → Increase in Arousal,0.41117661964453767,0.29896174528571484
000:00:23.180000,7.4.csv,Audio File 7.mp3,0.358064516,-0.727290323,Blue,Audio File 7,127.8409091,5.400657313,130.95898,0.0,0.030301982,0.0,23.18,0.0,0,18.30154576,0.0,0,0,-0.106451613,0.106451613,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:24.605000,7.4.csv,Audio File 7.mp3,0.203225806,-0.836967742,Blue,Audio File 7,140.625,7.380898328,132.1022727,0.1,0.044270134,8.971291866,24.605,12.78409091,12.78409091,6.295643415,10.0,10,10,-0.109677419,0.109677419,Moderate Change (5-15%),Increase in Tempo → Decrease in Arousal,0.5700338191781698,0.4670292318436924
000:00:25.686000,7.7.csv,Audio File 7.mp3,0.581510326,-0.488552264,Blue,Audio File 7,137.195122,6.616876681,135.2203437,-0.024390244,0.048681981,-3.172875161,25.686,-3.429878049,3.429878049,-11.23419706,-2.43902439,2.43902439,2.43902439,0.348415478,0.348415478,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.45368770120492363,0.34272354963117296
000:00:25.791000,7.2.csv,Audio File 7.mp3,0.346733118,-0.621501725,Blue,Audio File 7,137.195122,1.980241015,138.3384146,0.0,0.039707036,0.0,25.791,0.0,0,30.21785867,0.0,0,0,-0.132949461,0.132949461,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:28.584000,7.5.csv,Audio File 7.mp3,0.44516129,-0.624064516,Blue,Audio File 7,130.8139535,3.68416933,135.0680658,-0.046511628,0.030174964,-2.284700488,28.584,-6.381168463,6.381168463,-0.818009484,-4.651162791,4.651162791,4.651162791,-0.002562791,0.002562791,Small Change (0-5%),Decrease in Tempo → Decrease in Arousal,0.43251021014466373,0.3206172039513719
000:00:31.287000,7.20.csv,Audio File 7.mp3,0.537789278,-0.592422615,Blue,Audio File 7,140.625,4.978955848,136.2113585,0.075,0.026048007,3.629687944,31.287,9.811046512,9.811046512,2.188083031,7.5,7.5,7.5,0.031641901,0.031641901,Moderate Change (5-15%),Increase in Tempo → Increase in Arousal,0.5487002286708681,0.442046227084804
000:00:31.417000,7.20.csv,Audio File 7.mp3,0.537789278,-0.592422615,Blue,Audio File 7,140.625,5.664410345,137.3546512,0.0,0.035022953,0.0,31.417,0.0,0,-27.92067649,0.0,0,0,0,0,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:44.215000,7.6.csv,Audio File 7.mp3,0.491118803,-0.381171358,Blue,Audio File 7,133.9285714,3.866184838,138.3928571,-0.047619048,0.035242923,-0.523240238,44.215,-6.696428571,6.696428571,-0.040884532,-4.761904762,4.761904762,4.761904762,0.211251257,0.211251257,Small Change (0-5%),Decrease in Tempo → Increase in Arousal,0.4302480071140315,0.3195105370759712
000:00:44.867000,7.15.csv,Audio File 7.mp3,0.308942159,-0.52670824,Blue,Audio File 7,170.4545455,19.44561097,148.336039,0.272727273,0.066755741,56.02143256,44.867,36.52597403,36.52597403,86.72495827,27.27272727,27.27272727,27.27272727,-0.145536883,0.145536883,Large Change (>15%),Increase in Tempo → Decrease in Arousal,0.7403977776495018,0.6396390828778487
000:00:45.024000,7.3.csv,Audio File 7.mp3,0.610370313,-0.496458965,Blue,Audio File 7,170.4545455,21.08828094,158.2792208,0.0,0.097420865,0.0,45.024,0.0,0,-356.8244112,0.0,0,0,0.030249276,0.030249276,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:45.587000,7.5.csv,Audio File 7.mp3,0.458064516,-0.378903226,Blue,Audio File 7,114.7959184,32.13452333,151.9016698,-0.326530612,0.158624828,-98.86079412,45.587,-55.65862709,55.65862709,-175.5964372,-32.65306122,32.65306122,32.65306122,0.117555739,0.117555739,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.07891134552760093,0.040788579267525715
000:00:45.806000,7.3.csv,Audio File 7.mp3,0.452133305,-0.415410741,Blue,Audio File 7,114.7959184,32.13452333,133.3487941,0.0,0.195254617,0.0,45.806,0.0,0,451.4191512,0.0,0,0,-0.036507515,0.036507515,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:45.890000,7.16.csv,Audio File 7.mp3,0.314935065,-0.357142857,Blue,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.150843057,0.0,45.89,0.0,0,0,0.0,0,0,0.058267884,0.058267884,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:45.917000,7.12.csv,Audio File 7.mp3,0.31026393,-0.479460411,Blue,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.080326994,0.0,45.917,0.0,0,0,0.0,0,0,-0.122317553,0.122317553,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:45.981000,7.15.csv,Audio File 7.mp3,0.26317295,-0.339817305,Blue,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,45.981,0.0,0,0,0.0,0,0,0.139643106,0.139643106,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.034000,7.13.csv,Audio File 7.mp3,-0.002250563,-0.500450113,Red,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.034,0.0,0,0,0.0,0,0,-0.160632808,0.160632808,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.066000,7.9.csv,Audio File 7.mp3,-0.048027232,-0.216195569,Red,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.066,0.0,0,0,0.0,0,0,0.284254543,0.284254543,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.127000,7.8.csv,Audio File 7.mp3,-0.035483871,-0.265241935,Red,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.127,0.0,0,0,0.0,0,0,-0.049046366,0.049046366,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.316000,7.14.csv,Audio File 7.mp3,-0.070560864,-0.181532124,Red,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.316,0.0,0,0,0.0,0,0,0.083709811,0.083709811,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.356000,7.4.csv,Audio File 7.mp3,0.151612903,-0.069225806,Blue,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.356,0.0,0,0,0.0,0,0,0.112306318,0.112306318,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.409000,7.16.csv,Audio File 7.mp3,0.204545455,-0.152597403,Blue,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.0,0.0,46.409,0.0,0,0,0.0,0,0,-0.083371596,0.083371596,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.581000,7.15.csv,Audio File 7.mp3,0.015256403,-0.067109102,Blue,Audio File 7,170.4545455,32.13452333,133.3487941,0.484848485,0.080326994,323.5966691,46.581,55.65862709,55.65862709,1881.375983,48.48484848,48.48484848,48.48484848,0.0854883,0.0854883,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.877687414486036,0.8516160929320673
000:00:46.597000,7.9.csv,Audio File 7.mp3,-0.110940098,-0.002741203,Red,Audio File 7,170.4545455,32.13452333,151.9016698,0.0,0.150843057,0.0,46.597,0.0,0,-20224.79182,0.0,0,0,0.064367899,0.064367899,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.598000,7.6.csv,Audio File 7.mp3,-0.052112285,0.045833544,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.150843057,0.0,46.598,0.0,0,0,0.0,0,0,0.048574747,0.048574747,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.677000,7.5.csv,Audio File 7.mp3,0.387096774,-0.085354839,Blue,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.070516063,0.0,46.677,0.0,0,0,0.0,0,0,-0.131188383,0.131188383,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.724000,7.1.csv,Audio File 7.mp3,0.395258453,-0.387874077,Blue,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,46.724,0.0,0,0,0.0,0,0,-0.302519238,0.302519238,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.905000,7.3.csv,Audio File 7.mp3,-0.014858841,-0.029466818,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,46.905,0.0,0,0,0.0,0,0,0.358407258,0.358407258,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.931000,7.14.csv,Audio File 7.mp3,-0.091538418,0.106432481,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,46.931,0.0,0,0,0.0,0,0,0.135899299,0.135899299,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:46.963000,7.9.csv,Audio File 7.mp3,-0.110940098,0.134318968,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,46.963,0.0,0,0,0.0,0,0,0.027886487,0.027886487,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.138000,7.1.csv,Audio File 7.mp3,0.39720171,-0.389817334,Blue,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.138,0.0,0,0,0.0,0,0,-0.524136302,0.524136302,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.279000,7.15.csv,Audio File 7.mp3,-0.101073669,-0.067109102,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.279,0.0,0,0,0.0,0,0,0.322708232,0.322708232,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.321000,7.5.csv,Audio File 7.mp3,0.170967742,0.024322581,Green,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.321,0.0,0,0,0.0,0,0,0.091431683,0.091431683,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.452000,7.10.csv,Audio File 7.mp3,0.078064366,-0.230196099,Blue,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.452,0.0,0,0,0.0,0,0,-0.254518679,0.254518679,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.499000,7.14.csv,Audio File 7.mp3,-0.091538418,0.365791331,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.499,0.0,0,0,0.0,0,0,0.595987429,0.595987429,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.531000,7.13.csv,Audio File 7.mp3,-0.072268067,-0.192873218,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.531,0.0,0,0,0.0,0,0,-0.558664549,0.558664549,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.589000,7.11.csv,Audio File 7.mp3,-0.115646259,-0.247289884,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.589,0.0,0,0,0.0,0,0,-0.054416665,0.054416665,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.608000,7.4.csv,Audio File 7.mp3,0.235483871,0.069483871,Green,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.608,0.0,0,0,0.0,0,0,0.316773755,0.316773755,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.762000,7.15.csv,Audio File 7.mp3,-0.101073669,0.133131186,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.762,0.0,0,0,0.0,0,0,0.063647315,0.063647315,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.763000,7.16.csv,Audio File 7.mp3,-0.071428571,0.074675325,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.763,0.0,0,0,0.0,0,0,-0.058455861,0.058455861,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.820000,7.8.csv,Audio File 7.mp3,-0.077419355,-0.016854839,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.82,0.0,0,0,0.0,0,0,-0.091530163,0.091530163,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.862000,7.5.csv,Audio File 7.mp3,0.022580645,0.198516129,Green,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.862,0.0,0,0,0.0,0,0,0.215370968,0.215370968,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:47.938000,7.3.csv,Audio File 7.mp3,-0.238706316,0.038073368,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,47.938,0.0,0,0,0.0,0,0,-0.160442761,0.160442761,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.168000,7.10.csv,Audio File 7.mp3,-0.178054018,-0.134475087,Red,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,48.168,0.0,0,0,0.0,0,0,-0.172548455,0.172548455,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.178000,7.12.csv,Audio File 7.mp3,0.291495601,-0.139284457,Blue,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,48.178,0.0,0,0,0.0,0,0,-0.004809371,0.004809371,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.297000,7.6.csv,Audio File 7.mp3,-0.049585628,0.265652635,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,48.297,0.0,0,0,0.0,0,0,0.404937093,0.404937093,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.454000,7.3.csv,Audio File 7.mp3,-0.306246502,0.151926825,Yellow,Audio File 7,170.4545455,0.0,170.4545455,0.0,0.0,0.0,48.454,0.0,0,0,0.0,0,0,-0.11372581,0.11372581,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.559000,7.4.csv,Audio File 7.mp3,0.216129032,0.266258065,Green,Audio File 7,114.7959184,32.13452333,151.9016698,-0.326530612,0.070516063,-530.0821627,48.559,-55.65862709,55.65862709,-5048.40155,-32.65306122,32.65306122,32.65306122,0.114331239,0.114331239,Large Change (>15%),Decrease in Tempo → Increase in Arousal,0.07891134552760093,0.040788579267525715
000:00:48.604000,7.1.csv,Audio File 7.mp3,0.288379324,-0.21686747,Blue,Audio File 7,114.7959184,32.13452333,133.3487941,0.0,0.150843057,0.0,48.604,0.0,0,11779.60362,0.0,0,0,-0.483125534,0.483125534,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:48.917000,7.19.csv,Audio File 7.mp3,0.332731179,0.037398692,Green,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.150843057,0.0,48.917,0.0,0,0,0.0,0,0,0.254266161,0.254266161,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:49.302000,7.11.csv,Audio File 7.mp3,-0.245117402,-0.082707922,Red,Audio File 7,114.7959184,0.0,114.7959184,0.0,0.080326994,0.0,49.302,0.0,0,0,0.0,0,0,-0.120106613,0.120106613,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
000:00:49.674000,7.4.csv,Audio File 7.mp3,0.229032258,0.459806452,Green,Audio File 7,170.4545455,32.13452333,133.3487941,0.484848485,0.080326994,149.6199653,49.674,55.65862709,55.65862709,402.2042078,48.48484848,48.48484848,48.48484848,0.542514373,0.542514373,Large Change (>15%),Increase in Tempo → Increase in Arousal,0.877687414486036,0.8516160929320673
000:00:49.755000,7.1.csv,Audio File 7.mp3,-0.088612515,-0.001165954,Red,Audio File 7,170.4545455,32.13452333,151.9016698,0.0,0.150843057,0.0,49.755,0.0,0,-1847.160065,0.0,0,0,-0.460972406,0.460972406,Small Change (0-5%),No Change,0.4782993800068185,0.3670972128081389
